route_id,direction_id,updated_at,gap_min
116,0.0,2025-12-09 13:01:26+00:00,-0.31666666666666665
116,0.0,2025-12-09 13:01:53+00:00,0.45
116,1.0,2025-12-09 13:01:58+00:00,0.016666666666666666
116,1.0,2025-12-09 13:01:36+00:00,-0.36666666666666664
116,1.0,2025-12-09 13:01:58+00:00,0.36666666666666664
116,1.0,2025-12-09 13:01:44+00:00,-0.23333333333333334
116,1.0,2025-12-09 13:01:18+00:00,-0.43333333333333335
116,1.0,2025-12-09 13:01:56+00:00,0.6333333333333333
116,1.0,2025-12-09 13:01:57+00:00,0.016666666666666666
119,1.0,2025-12-09 13:01:06+00:00,0.08333333333333333
120,0.0,2025-12-09 13:01:59+00:00,0.016666666666666666
131,1.0,2025-12-09 13:01:58+00:00,0.11666666666666667
134,1.0,2025-12-09 13:01:49+00:00,0.35
137,0.0,2025-12-09 13:01:55+00:00,0.36666666666666664
137,1.0,2025-12-09 13:01:54+00:00,-0.06666666666666667
14,0.0,2025-12-09 13:01:56+00:00,0.016666666666666666
15,0.0,2025-12-09 13:01:55+00:00,0.0
15,0.0,2025-12-09 13:01:57+00:00,0.03333333333333333
15,0.0,2025-12-09 13:01:30+00:00,-0.45
15,0.0,2025-12-09 13:01:45+00:00,0.25
15,1.0,2025-12-09 13:02:00+00:00,0.1
15,1.0,2025-12-09 13:01:53+00:00,-0.11666666666666667
15,1.0,2025-12-09 13:01:55+00:00,0.03333333333333333
15,1.0,2025-12-09 13:01:55+00:00,0.0
16,0.0,2025-12-09 13:01:55+00:00,-0.06666666666666667
16,0.0,2025-12-09 13:01:53+00:00,-0.03333333333333333
16,0.0,2025-12-09 13:01:27+00:00,-0.43333333333333335
16,0.0,2025-12-09 13:01:55+00:00,0.4666666666666667
16,1.0,2025-12-09 13:01:33+00:00,-0.38333333333333336
16,1.0,2025-12-09 13:01:51+00:00,0.3
17,0.0,2025-12-09 13:01:34+00:00,-0.35
19,0.0,2025-12-09 13:01:45+00:00,-0.16666666666666666
19,0.0,2025-12-09 13:01:37+00:00,-0.13333333333333333
19,1.0,2025-12-09 13:01:33+00:00,-0.31666666666666665
19,1.0,2025-12-09 13:01:46+00:00,0.21666666666666667
21,0.0,2025-12-09 13:01:56+00:00,0.11666666666666667
21,1.0,2025-12-09 13:01:56+00:00,0.03333333333333333
21,1.0,2025-12-09 13:01:47+00:00,-0.15
215,1.0,2025-12-09 13:01:55+00:00,0.16666666666666666
216,0.0,2025-12-09 13:01:56+00:00,0.23333333333333334
216,1.0,2025-12-09 13:01:01+00:00,-0.9166666666666666
22,0.0,2025-12-09 13:01:25+00:00,-0.5
22,0.0,2025-12-09 13:01:49+00:00,0.4
22,1.0,2025-12-09 13:01:58+00:00,0.016666666666666666
22,1.0,2025-12-09 13:01:35+00:00,-0.38333333333333336
22,1.0,2025-12-09 13:01:32+00:00,-0.05
22,1.0,2025-12-09 13:01:56+00:00,0.4
22,1.0,2025-12-09 13:01:46+00:00,-0.16666666666666666
225,1.0,2025-12-09 13:01:55+00:00,-0.03333333333333333
23,0.0,2025-12-09 13:01:41+00:00,-0.26666666666666666
23,0.0,2025-12-09 13:01:52+00:00,0.18333333333333332
23,0.0,2025-12-09 13:01:56+00:00,0.06666666666666667
23,0.0,2025-12-09 13:01:55+00:00,-0.016666666666666666
23,0.0,2025-12-09 13:01:56+00:00,0.016666666666666666
23,1.0,2025-12-09 13:01:23+00:00,-0.5333333333333333
23,1.0,2025-12-09 13:01:54+00:00,0.5166666666666667
23,1.0,2025-12-09 13:01:50+00:00,-0.06666666666666667
23,1.0,2025-12-09 13:01:53+00:00,0.05
23,1.0,2025-12-09 13:01:52+00:00,-0.016666666666666666
23,1.0,2025-12-09 13:01:55+00:00,0.05
230,0.0,2025-12-09 13:01:39+00:00,0.6333333333333333
230,1.0,2025-12-09 13:01:49+00:00,-0.08333333333333333
238,0.0,2025-12-09 13:01:47+00:00,-0.15
238,1.0,2025-12-09 13:01:55+00:00,0.0
24,0.0,2025-12-09 13:01:44+00:00,-0.08333333333333333
240,0.0,2025-12-09 13:01:15+00:00,-0.7
240,0.0,2025-12-09 13:01:10+00:00,-0.08333333333333333
28,0.0,2025-12-09 13:01:55+00:00,0.48333333333333334
28,0.0,2025-12-09 13:01:54+00:00,-0.016666666666666666
28,0.0,2025-12-09 13:01:55+00:00,0.016666666666666666
28,0.0,2025-12-09 13:01:34+00:00,-0.35
28,1.0,2025-12-09 13:01:34+00:00,-0.3333333333333333
28,1.0,2025-12-09 13:01:47+00:00,0.21666666666666667
28,1.0,2025-12-09 13:01:52+00:00,0.08333333333333333
28,1.0,2025-12-09 13:01:22+00:00,-0.5
31,0.0,2025-12-09 13:01:55+00:00,-0.03333333333333333
31,1.0,2025-12-09 13:01:54+00:00,0.36666666666666664
31,1.0,2025-12-09 13:01:56+00:00,0.03333333333333333
32,0.0,2025-12-09 13:01:56+00:00,0.016666666666666666
32,0.0,2025-12-09 13:01:53+00:00,-0.05
32,0.0,2025-12-09 13:01:52+00:00,-0.016666666666666666
32,1.0,2025-12-09 13:01:56+00:00,-0.016666666666666666
32,1.0,2025-12-09 13:02:00+00:00,0.06666666666666667
32,1.0,2025-12-09 13:01:55+00:00,-0.08333333333333333
32,1.0,2025-12-09 13:01:49+00:00,-0.1
32,1.0,2025-12-09 13:01:55+00:00,0.1
34E,0.0,2025-12-09 13:01:54+00:00,0.03333333333333333
34E,1.0,2025-12-09 13:01:56+00:00,0.03333333333333333
34E,1.0,2025-12-09 13:01:25+00:00,-0.5166666666666667
34E,1.0,2025-12-09 13:01:54+00:00,0.48333333333333334
350,0.0,2025-12-09 13:01:55+00:00,0.2833333333333333
350,0.0,2025-12-09 13:01:59+00:00,0.06666666666666667
350,1.0,2025-12-09 13:01:26+00:00,-0.55
350,1.0,2025-12-09 13:01:40+00:00,0.23333333333333334
354,0.0,2025-12-09 13:01:58+00:00,-0.03333333333333333
354,1.0,2025-12-09 13:01:41+00:00,-0.3
354,1.0,2025-12-09 13:01:57+00:00,0.26666666666666666
354,1.0,2025-12-09 13:01:55+00:00,-0.03333333333333333
36,0.0,2025-12-09 13:01:30+00:00,-0.4166666666666667
36,0.0,2025-12-09 13:01:53+00:00,0.38333333333333336
36,1.0,2025-12-09 13:01:55+00:00,0.05
39,0.0,2025-12-09 13:01:53+00:00,0.4666666666666667
39,0.0,2025-12-09 13:01:56+00:00,0.05
39,0.0,2025-12-09 13:01:52+00:00,-0.06666666666666667
39,0.0,2025-12-09 13:01:55+00:00,0.05
39,0.0,2025-12-09 13:01:48+00:00,-0.11666666666666667
39,0.0,2025-12-09 13:01:57+00:00,0.15
39,0.0,2025-12-09 13:01:38+00:00,-0.31666666666666665
39,1.0,2025-12-09 13:01:41+00:00,-0.016666666666666666
39,1.0,2025-12-09 13:01:55+00:00,0.23333333333333334
39,1.0,2025-12-09 13:01:56+00:00,0.016666666666666666
4,1.0,2025-12-09 13:01:50+00:00,-0.08333333333333333
41,0.0,2025-12-09 13:01:28+00:00,-0.48333333333333334
41,1.0,2025-12-09 13:01:57+00:00,0.45
411,0.0,2025-12-09 13:01:22+00:00,-0.4
42,1.0,2025-12-09 13:01:55+00:00,0.4666666666666667
42,1.0,2025-12-09 13:01:45+00:00,-0.16666666666666666
424,1.0,2025-12-09 13:01:58+00:00,0.03333333333333333
426,0.0,2025-12-09 13:01:55+00:00,0.016666666666666666
426,1.0,2025-12-09 13:01:37+00:00,0.6333333333333333
429,1.0,2025-12-09 13:01:27+00:00,-0.4666666666666667
430,0.0,2025-12-09 13:01:33+00:00,-0.31666666666666665
435,0.0,2025-12-09 13:01:56+00:00,-0.016666666666666666
44,0.0,2025-12-09 13:01:56+00:00,0.0
44,1.0,2025-12-09 13:01:52+00:00,0.35
442,1.0,2025-12-09 13:01:58+00:00,0.5166666666666667
45,0.0,2025-12-09 13:01:55+00:00,0.03333333333333333
45,1.0,2025-12-09 13:01:32+00:00,-0.03333333333333333
450,1.0,2025-12-09 13:01:56+00:00,0.95
450,1.0,2025-12-09 13:01:57+00:00,0.016666666666666666
455,0.0,2025-12-09 13:01:56+00:00,-0.016666666666666666
455,0.0,2025-12-09 13:01:17+00:00,-0.65
455,1.0,2025-12-09 13:02:00+00:00,0.06666666666666667
455,1.0,2025-12-09 13:01:17+00:00,-0.7166666666666667
47,0.0,2025-12-09 13:01:54+00:00,0.13333333333333333
47,0.0,2025-12-09 13:01:25+00:00,-0.48333333333333334
47,0.0,2025-12-09 13:01:56+00:00,0.5166666666666667
47,1.0,2025-12-09 13:01:25+00:00,-0.38333333333333336
47,1.0,2025-12-09 13:01:54+00:00,0.48333333333333334
47,1.0,2025-12-09 13:01:57+00:00,0.05
47,1.0,2025-12-09 13:01:55+00:00,-0.03333333333333333
501,0.0,2025-12-09 13:01:23+00:00,-0.55
501,1.0,2025-12-09 13:01:59+00:00,0.0
501,1.0,2025-12-09 13:01:51+00:00,-0.13333333333333333
501,1.0,2025-12-09 13:01:23+00:00,-0.4666666666666667
504,0.0,2025-12-09 13:01:56+00:00,0.16666666666666666
504,1.0,2025-12-09 13:01:55+00:00,0.31666666666666665
504,1.0,2025-12-09 13:01:52+00:00,-0.05
505,0.0,2025-12-09 13:01:56+00:00,-0.03333333333333333
505,1.0,2025-12-09 13:01:56+00:00,0.03333333333333333
505,1.0,2025-12-09 13:01:55+00:00,-0.016666666666666666
51,0.0,2025-12-09 13:01:38+00:00,-0.3
57,0.0,2025-12-09 13:01:56+00:00,-0.05
57,0.0,2025-12-09 13:00:59+00:00,-0.95
57,0.0,2025-12-09 13:01:55+00:00,0.9333333333333333
57,1.0,2025-12-09 13:00:59+00:00,-0.9666666666666667
57,1.0,2025-12-09 13:01:58+00:00,0.9833333333333333
57,1.0,2025-12-09 13:01:57+00:00,-0.016666666666666666
57,1.0,2025-12-09 13:01:29+00:00,-0.4666666666666667
57,1.0,2025-12-09 13:01:52+00:00,0.38333333333333336
57,1.0,2025-12-09 13:01:58+00:00,0.1
59,1.0,2025-12-09 13:01:56+00:00,0.016666666666666666
60,1.0,2025-12-09 13:01:51+00:00,0.05
62,1.0,2025-12-09 13:01:59+00:00,0.03333333333333333
64,0.0,2025-12-09 13:01:57+00:00,-0.016666666666666666
64,1.0,2025-12-09 13:01:32+00:00,-0.16666666666666666
64,1.0,2025-12-09 13:01:50+00:00,0.3
65,0.0,2025-12-09 13:01:46+00:00,-0.18333333333333332
65,0.0,2025-12-09 13:01:57+00:00,0.18333333333333332
65,1.0,2025-12-09 13:01:55+00:00,0.45
65,1.0,2025-12-09 13:01:50+00:00,-0.08333333333333333
65,1.0,2025-12-09 13:01:47+00:00,-0.05
65,1.0,2025-12-09 13:01:47+00:00,0.0
65,1.0,2025-12-09 13:01:28+00:00,-0.31666666666666665
66,0.0,2025-12-09 13:00:59+00:00,-0.35
66,0.0,2025-12-09 13:01:43+00:00,0.7333333333333333
66,0.0,2025-12-09 13:01:57+00:00,0.23333333333333334
66,0.0,2025-12-09 13:01:55+00:00,-0.03333333333333333
66,0.0,2025-12-09 13:00:59+00:00,-0.9333333333333333
66,1.0,2025-12-09 13:01:38+00:00,-0.31666666666666665
66,1.0,2025-12-09 13:01:59+00:00,0.35
66,1.0,2025-12-09 13:01:53+00:00,-0.1
66,1.0,2025-12-09 13:00:59+00:00,-0.9
66,1.0,2025-12-09 13:01:59+00:00,1.0
66,1.0,2025-12-09 13:01:55+00:00,-0.06666666666666667
69,0.0,2025-12-09 13:01:53+00:00,-0.08333333333333333
7,1.0,2025-12-09 13:01:51+00:00,0.38333333333333336
7,1.0,2025-12-09 13:00:59+00:00,-0.8666666666666667
7,1.0,2025-12-09 13:01:46+00:00,0.7833333333333333
7,1.0,2025-12-09 13:01:21+00:00,-0.4166666666666667
7,1.0,2025-12-09 13:01:37+00:00,0.26666666666666666
70,0.0,2025-12-09 13:01:21+00:00,-0.6333333333333333
70,0.0,2025-12-09 13:01:52+00:00,0.5166666666666667
70,1.0,2025-12-09 13:01:39+00:00,0.1
70,1.0,2025-12-09 13:01:56+00:00,0.2833333333333333
70,1.0,2025-12-09 13:01:52+00:00,-0.06666666666666667
70,1.0,2025-12-09 13:01:57+00:00,0.08333333333333333
70,1.0,2025-12-09 13:01:58+00:00,0.016666666666666666
708,0.0,2025-12-09 13:01:54+00:00,0.2
71,0.0,2025-12-09 13:01:23+00:00,-0.5333333333333333
71,0.0,2025-12-09 13:01:58+00:00,0.5833333333333334
71,1.0,2025-12-09 13:01:58+00:00,0.06666666666666667
73,0.0,2025-12-09 13:01:57+00:00,0.0
73,1.0,2025-12-09 13:01:59+00:00,0.05
73,1.0,2025-12-09 13:01:58+00:00,-0.016666666666666666
741,0.0,2025-12-09 13:01:58+00:00,3.066666666666667
741,0.0,2025-12-09 13:01:44+00:00,-0.23333333333333334
741,1.0,2025-12-09 13:01:58+00:00,-0.016666666666666666
742,1.0,2025-12-09 13:01:58+00:00,0.15
743,0.0,2025-12-09 13:01:45+00:00,0.18333333333333332
743,0.0,2025-12-09 13:01:58+00:00,0.21666666666666667
743,0.0,2025-12-09 13:00:59+00:00,-0.9833333333333333
743,1.0,2025-12-09 13:01:16+00:00,-0.7166666666666667
747,0.0,2025-12-09 13:01:41+00:00,-0.11666666666666667
747,1.0,2025-12-09 13:01:58+00:00,0.05
747,1.0,2025-12-09 13:01:46+00:00,-0.2
747,1.0,2025-12-09 13:01:17+00:00,-0.48333333333333334
749,0.0,2025-12-09 13:01:42+00:00,-0.2833333333333333
749,1.0,2025-12-09 13:01:58+00:00,0.18333333333333332
749,1.0,2025-12-09 13:01:56+00:00,-0.03333333333333333
749,1.0,2025-12-09 13:01:59+00:00,0.05
75,0.0,2025-12-09 13:01:59+00:00,0.05
751,0.0,2025-12-09 13:01:41+00:00,0.23333333333333334
751,1.0,2025-12-09 13:01:49+00:00,-0.16666666666666666
751,1.0,2025-12-09 13:01:56+00:00,0.11666666666666667
76,1.0,2025-12-09 13:01:58+00:00,-0.016666666666666666
77,0.0,2025-12-09 13:01:54+00:00,0.0
77,0.0,2025-12-09 13:01:45+00:00,-0.15
77,1.0,2025-12-09 13:01:37+00:00,-0.35
77,1.0,2025-12-09 13:01:28+00:00,-0.15
78,1.0,2025-12-09 13:01:35+00:00,-0.26666666666666666
8,0.0,2025-12-09 13:01:59+00:00,-0.016666666666666666
8,0.0,2025-12-09 13:01:42+00:00,-0.2833333333333333
8,1.0,2025-12-09 13:01:55+00:00,0.26666666666666666
8,1.0,2025-12-09 13:01:54+00:00,-0.016666666666666666
8,1.0,2025-12-09 13:01:22+00:00,-0.5333333333333333
83,1.0,2025-12-09 13:01:23+00:00,-0.6
86,0.0,2025-12-09 13:01:58+00:00,0.08333333333333333
86,0.0,2025-12-09 13:01:50+00:00,-0.13333333333333333
86,1.0,2025-12-09 13:01:55+00:00,0.43333333333333335
86,1.0,2025-12-09 13:01:58+00:00,0.05
87,0.0,2025-12-09 13:01:58+00:00,0.5666666666666667
87,1.0,2025-12-09 13:01:57+00:00,0.18333333333333332
87,1.0,2025-12-09 13:01:28+00:00,-0.48333333333333334
88,0.0,2025-12-09 13:01:56+00:00,-0.03333333333333333
88,1.0,2025-12-09 13:02:00+00:00,0.1
89,0.0,2025-12-09 13:01:50+00:00,0.15
89,1.0,2025-12-09 13:01:59+00:00,0.55
9,0.0,2025-12-09 13:01:53+00:00,0.0
9,0.0,2025-12-09 13:01:32+00:00,-0.35
9,0.0,2025-12-09 13:01:55+00:00,0.38333333333333336
9,1.0,2025-12-09 13:01:56+00:00,0.0
9,1.0,2025-12-09 13:01:55+00:00,-0.016666666666666666
9,1.0,2025-12-09 13:01:54+00:00,-0.016666666666666666
9,1.0,2025-12-09 13:01:32+00:00,-0.36666666666666664
9,1.0,2025-12-09 13:01:54+00:00,0.36666666666666664
9,1.0,2025-12-09 13:01:00+00:00,-0.9
9,1.0,2025-12-09 13:01:55+00:00,0.9166666666666666
9,1.0,2025-12-09 13:01:31+00:00,-0.4
91,1.0,2025-12-09 13:00:06+00:00,-1.6166666666666667
93,1.0,2025-12-09 13:01:57+00:00,0.11666666666666667
95,0.0,2025-12-09 13:01:53+00:00,-0.1
96,1.0,2025-12-09 13:02:00+00:00,0.45
97,1.0,2025-12-09 13:01:55+00:00,0.9333333333333333
